1.578527021,1.408111159
1.748206215,0.441915301
1.523151258,0.681520623
1.318949252,0.362970507
0.977164123,-0.373589053
1.065915495,-0.159821801
1.316706768,0.249382429
1.677708723,-1.410391845
0.723823828,-0.2941773
0.825297866,0.589163355
1.614153121,0.00060507
0.93564623,0.00856915
1.049452022,0.627219617
0.76330153,-0.131319019
1.193916272,0.49807631
1.814502936,-0.602351689
0.880006115,-0.497830481
1.616238387,-0.737425957
1.012369855,0.206005117
0.46122578,0.050139957
1.948054651,0.934284587
0.514869384,0.138309686
0.615239508,0.887010046
1.5200658,1.204332003
1.386676055,-0.102660963
1.595626385,0.369121802
1.540101801,-0.292556562
0.987164502,0.556654814
1.698093599,-0.418561902
1.357373773,-0.38997391
1.33505119,0.315662235
1.312293846,0.209445581
1.17861784,0.301622025
0.498202682,0.197923566
1.482867495,-0.122889874
1.648050913,0.090872641
0.88491767,1.029934977
1.082923265,0.151124965
1.152489719,-0.546639189
0.981703937,-0.292377856
1.944738074,-0.430394084
0.754611182,-0.322169492
1.047609496,-0.515841355
0.808454249,-1.248032863
1.553636785,0.519677004
2.151493451,0.514835532
1.498858356,0.026279402
1.70188618,-0.227589024
0.197121705,-0.275006892
1.46466134,0.374645172
1.36955954,0.282276177
0.754763731,0.386935899
0.967588031,0.163321174
0.94223938,0.49280828
-0.000468016,0.392027446
1.185989854,0.460258214
0.349822396,0.426807079
1.143868497,1.052321361
1.967380522,-0.405296643
2.336755581,0.969936407
0.953482336,-0.018576108
1.746314993,0.125863699
1.245679253,0.204225589
0.411430163,-0.079739992
1.098929429,-1.209382614
1.40390111,-0.007161546
2.191226406,0.182927547
1.650824682,-0.771559224
1.542626235,0.455766285
0.936883538,-0.159709555
1.033406463,0.937433909
1.259146401,0.302826426
1.179196251,-0.262453507
1.404394332,0.250713368
1.251326508,0.298918046
1.135235115,0.650035769
1.049897913,0.076564165
0.387108615,-0.930173124
1.8005384,-0.536540408
0.556750029,-0.299186263
0.94298666,0.389415433
2.008878057,0.007912003
1.39906881,-0.16888088
1.568458055,-0.29255526
1.714461252,0.243182427
2.0052998,-0.296064721
1.503432121,-0.052757591
1.475188043,-0.343568769
1.421425501,-0.584067508
2.256875488,0.673178733
1.053578975,-0.546105949
0.907003015,0.199905509
0.886187732,-0.144104031
0.895276282,-0.407129345
1.169453689,0.299846416
0.559854847,0.360910955
1.687273558,0.83921481
1.855630707,0.335207676
1.103422533,0.086438415
1.053905193,1.556940843
-0.087372283,-1.527369131
-0.340837822,-1.107226686
-1.181253814,-0.953411287
-0.902033702,-0.923170912
-0.592055558,-0.656596329
-0.605097143,-0.626106438
-1.020369221,-2.429912244
-0.549789622,-0.199803156
-0.693441167,-0.882221958
0.13399893,-1.432862014
-1.510372668,-1.724857724
-1.025690768,-0.641302013
-1.057578414,-0.950843406
0.258771847,-0.54847435
-0.647382967,-1.159224816
-0.460779821,-1.257512679
0.004386234,0.075649408
-1.007161323,-2.219168649
-1.250790706,-0.917141533
-0.391402723,-0.920414763
-0.547203385,-0.891507126
-1.480298923,-0.827425151
0.135851561,-1.275156769
-1.015234412,-0.501156376
-0.50641526,-2.443576653
-0.601958329,-1.559049141
-0.363635661,-1.190786362
-1.184709641,-1.039300816
-0.115441965,-0.908790944
-1.120239076,-0.783862129
-1.333651187,-1.936180028
0.131928879,-1.122750487
-0.11556862,-0.845651479
-0.941825767,-0.415291311
-0.197593367,-1.18779442
-0.324903312,-0.268927792
-0.443269073,-1.277904552
-0.491768225,-1.153635911
-0.99575052,-1.040911435
-0.367467077,-1.396391104
-0.700362621,-0.742767549
-1.012000376,-1.848875789
0.083236668,-1.129893491
-0.325815704,-1.416864873
-1.070803539,-1.420368834
-0.476365056,-0.509119427
0.561505728,-0.562353661
-0.244953636,-0.26953025
-1.049759664,-1.26839177
-0.452291026,-1.109482832
-0.46284592,-1.959284606
-0.587313468,-1.335122607
-1.003332106,-0.180406612
-0.421277544,-1.350331367
-0.886249732,-1.752602252
-0.9329827,-1.104389454
-0.16751814,-0.458128801
-0.627652437,-1.973441671
-0.398576155,-1.263039509
-0.857879836,-0.875876334
0.067801151,-0.065928005
-1.397458239,-1.457136035
-1.304587851,-0.311701511
-0.252143486,-1.359112454
-0.335315687,-1.680003033
-0.220586765,-1.735432119
-0.591750713,-1.245484088
-0.416494771,-1.138891144
-0.711559868,-1.300101408
0.244232007,-0.562351796
-0.733633272,-1.025177584
-0.664884336,-1.18364187
0.112193305,-1.450134047
-0.790093687,-1.822173627
-0.683823641,-2.178037437
-0.546538332,-1.012371112
-0.651046966,-1.113273135
-0.842491083,-0.394535705
-0.824111682,-0.970694957
-0.449875481,-0.699161307
-1.210424931,-1.104876696
-0.63983632,-1.56589365
-0.592106142,-0.971474575
-1.11158851,-0.944571175
-1.134390373,-1.565394
-0.320508722,-1.142289643
-0.180885245,-0.053453575
-0.318129504,-1.732712922
-0.092070352,-0.337047216
0.199025445,-1.248687396
-0.806746457,-0.331611432
-0.58763026,-1.579160736
-0.96634941,-1.162379294
-0.656603716,-0.959890085
-0.854133435,-1.187269991
