1.206086584,1.847686133
0.351919066,0.245691313
1.201688251,0.630773694
0.733709962,1.364328121
1.150744897,0.724892254
0.756779958,0.449172523
1.607170091,1.66926085
0.809296888,0.417404353
1.712717022,2.191489021
0.77383202,0.486929216
1.430136009,1.572857903
1.852187349,2.395124114
0.29183994,-0.700347226
0.804171782,0.198832379
1.110769265,0.108488643
1.197859166,0.964558697
0.803418358,0.192868903
-0.949887272,-1.156224541
-0.007968797,-1.713467733
1.40344216,1.614528234
0.996647473,-0.002230106
0.31640801,-1.197058653
0.722665216,0.39913857
1.590351385,1.32432536
1.695689691,2.057028894
0.718943121,0.08920303
0.836732093,0.196591371
0.439684612,-1.28225095
1.29205562,0.669666374
0.496906014,0.028443186
0.918138619,0.989103285
1.252340719,1.000634436
1.301359576,1.358055319
0.315453462,0.223821296
0.759886432,1.186643334
0.268420981,-1.077457777
0.492310721,-0.142544351
0.188315348,0.041248967
-0.181048004,-1.531194196
0.854702339,0.536340516
0.939486507,0.668395779
0.846032047,0.062793107
1.266768407,1.052682783
0.500535611,-0.079739817
0.286420934,-0.670709047
0.794565299,1.069118953
0.555410548,-0.230024442
1.578553697,1.612475098
0.485113249,0.291300259
1.346695083,0.859026359
0.983164233,0.77084082
0.790094042,-0.400672127
1.306885281,2.008083428
1.178496906,0.989808215
0.965430495,0.50504784
1.210788666,0.517994853
1.140012182,1.067341893
1.034420489,0.445158681
-0.432961933,-2.01336456
0.690655405,0.980266683
0.695481775,0.186192122
1.134431505,0.473764428
1.059907312,1.018926522
1.543624544,1.589104354
0.371773261,0.031488837
1.126740018,1.833797518
1.187011965,0.61048926
1.208623603,1.442796997
1.231376238,1.280358656
0.971684995,1.264052824
0.397166239,-0.373132563
0.612427822,0.593970582
1.474832469,0.708712545
0.040098242,0.04580841
0.399267251,0.231018327
1.124657447,0.961633812
1.47968104,0.879717837
0.906310543,1.009460606
0.321341653,-0.116632642
0.324869671,-0.378913235
1.488708629,1.77368103
1.066568024,0.620808716
0.791280164,0.654846601
0.710780914,0.471269291
0.338172769,-0.504999773
1.384754702,0.773066771
0.582463882,0.466247193
0.628611187,0.46777554
1.428239612,1.124498172
1.53442604,0.897041395
1.422377634,1.685280436
0.680757357,0.06703992
1.07274799,1.090764281
1.732844272,1.4141569
0.517468818,-0.559683327
0.207792188,0.0123435
0.225159549,-0.330938866
0.037269247,-0.564250995
0.487377163,0.90880122
1.099733637,1.070763294
-1.764240604,-2.152331786
-0.853551132,-0.116124612
-0.320328703,0.434798454
-0.057895384,1.282502372
-1.448980568,-1.670500881
-1.363840245,-1.470767621
-1.27207008,-1.011499764
-1.537476321,-1.20256764
-0.885957991,-1.274398281
-0.926692724,-0.681366477
-1.384197042,-1.514076884
0.24166524,0.994744019
-0.58481328,-0.623498601
-0.75642346,-0.706727249
-0.743448678,-0.015810531
-0.745237895,-0.569256131
-0.746422934,-0.773537031
-0.20623003,0.705598243
-0.691606492,-0.924078248
-1.653592561,-1.379660196
-0.57156922,-0.298413737
-1.048962944,-0.776301726
-1.098305635,-0.939661398
-1.337908339,-1.39311155
-1.027849146,0.149972654
-0.75723939,-0.814921747
-0.850148859,0.101232881
-0.962625378,-0.709464292
-0.977094695,-1.210623526
-0.261834236,0.479527795
-1.12810725,-0.610901056
-0.326285645,0.169415988
-1.238929762,-1.640801945
-1.093910515,-0.876039802
-1.177163809,-0.565331661
-1.012564942,-0.855731401
0.056712661,0.321870562
-0.588116815,-0.778742827
-0.577484391,-0.464593318
-1.171020515,-1.38586955
-1.178284077,-1.121371219
-0.530676277,0.407807815
-0.182169376,0.420257754
-0.045676098,0.289947116
-1.60702355,-1.537678758
0.033054767,1.191832546
-0.62305009,0.510889557
-0.511974572,-0.849725109
-0.544577582,0.063226326
-1.574372545,-1.070356924
-1.501008657,-1.285265181
-0.653570667,-0.634854076
-1.549615321,-1.366967892
-0.58083685,-0.527337006
-0.160308257,0.448763156
-1.568596182,-1.151067936
-1.126768775,-1.177328159
-0.999268951,-0.337332016
-1.254403195,-1.404496283
-0.697301414,-1.120502537
-0.272923348,0.031943301
-0.178870209,0.067414518
-0.572466613,-0.299839549
-1.627022334,-2.090693865
-0.841652858,-0.596160364
-0.310587428,0.29726863
-0.868768666,0.477800614
-0.648634268,-0.929684841
-1.999309406,-2.794639847
-0.893217549,-0.412082825
-0.923727358,0.235552896
-0.846115028,-0.47139783
-1.033669119,-0.173160536
-0.309938336,-0.470269923
-1.330375726,-0.58620566
-0.105492962,0.415974193
-0.575942415,-0.191987944
-1.187775606,-1.735040694
-0.24371019,0.622856048
-0.667395256,0.776655209
-0.973715018,0.582213165
-1.386885655,-2.070620105
-1.21028422,-0.899859361
-0.845672653,0.242505292
-0.788121643,-0.524335864
-0.644079511,-0.2809871
0.34103241,1.420259861
-1.347574782,-1.082196751
-2.106488277,-1.990786057
-0.866005935,-0.178071342
-1.230081788,-1.025927887
-0.581819551,-0.216375467
-1.324192839,-1.095261731
0.278424852,1.174856952
-0.847466161,-0.675542002
-1.294809827,-0.714976908
-1.016569402,-0.580077045
-0.503653817,0.220184419
-0.751127752,-0.491551128
-1.786421023,-1.678451159
