1.332228235,0.178298596
1.256055587,0.146764922
1.477660568,0.155053512
1.384840324,0.022054139
1.526956243,0.267920248
1.40315246,-0.0233817
1.501586406,0.42353799
1.371199026,0.350814912
1.416227994,0.217935458
1.259646224,-0.007281391
1.378766256,0.206668463
1.45490211,-0.044720482
1.595967493,0.12291663
1.460058113,0.250545736
1.474126704,0.25653987
1.291071852,0.159363569
1.363972146,0.126740429
1.47430816,0.187107622
1.388194447,-0.036129241
1.398093222,0.11012749
1.377488541,0.373482499
1.443662513,-0.053734013
1.287158575,0.351413623
1.274010408,0.218939037
1.535816987,0.112027472
1.307097027,0.424629907
1.49111353,0.150559758
1.388832844,0.38330051
1.30658752,0.158381164
1.360089371,0.221985572
1.413146329,0.086289904
1.402105925,0.043697793
1.174653397,-0.085297424
1.260592844,0.080548436
1.411156151,0.242887831
1.446120092,0.022780358
1.217833738,0.01588841
1.402761738,0.102586877
1.369733015,0.174543889
1.274025365,0.09588557
1.476994628,0.301270471
1.458227445,0.190606587
1.452592882,0.151059953
1.394168174,0.022728283
1.667365492,0.042819052
1.456400213,0.210845241
1.337597957,0.115406185
1.379338109,0.288491784
1.375238644,-0.041171724
1.579776393,0.195727512
1.389397208,0.092269097
1.424368734,0.33147154
1.410107826,0.206795308
1.318005177,0.032051543
1.259384152,-0.00199082
1.438861158,0.183022662
1.475328461,0.118455393
1.43840827,0.145309715
1.330506944,0.135455541
1.424773835,0.234208684
1.456337911,0.026070977
1.417789395,0.573021454
1.269321644,0.190780868
1.509445803,0.090859363
1.44506225,0.137977279
1.523713423,0.220626556
1.175916088,0.231701502
1.462194891,-0.058156594
1.316604947,-0.093203799
1.408252074,0.144578905
1.430767442,0.256081871
1.450429057,0.175398969
1.497091243,0.278789341
1.270627921,0.203908847
1.346176896,0.204919987
1.408968479,0.357559122
1.52784221,0.027602327
1.463604422,0.060194025
1.311639091,0.202142987
1.517243227,0.185958097
1.472625831,-0.107766592
1.329577185,0.220105553
1.371994947,0.000195651
1.475601554,0.007937425
1.237792315,0.363205413
1.53796124,0.295012548
1.262805248,0.065376759
1.326304629,0.355933038
1.633690344,0.09166268
1.378455824,0.279165078
1.327692599,0.321045316
1.495830673,0.315544818
1.413380884,0.306358636
1.583645711,0.120824128
1.508064518,0.089612632
1.397816742,0.306270985
1.38362622,0.146766829
1.420031108,0.07328488
1.494009598,0.03206759
1.349567148,0.312004343
-0.764267198,-1.128733323
-0.698617067,-1.360754004
-0.689462752,-1.281661589
-0.741319202,-1.352360436
-0.761265379,-1.298194433
-0.69731469,-1.269118233
-0.743298046,-1.300750275
-0.783627367,-1.3311446
-0.770871124,-1.345159326
-0.837354497,-1.284364331
-0.499445553,-1.312611639
-0.735507492,-1.353969415
-0.715434381,-1.243055806
-0.618185075,-1.239883424
-0.619613055,-1.267977423
-0.754442443,-1.420944091
-0.66157508,-1.240034844
-0.671620763,-1.237225762
-0.75264119,-1.322527029
-0.819781856,-1.221846771
-0.91728536,-1.13633142
-0.78036938,-1.249018913
-0.910442516,-1.196401879
-0.833338389,-1.134139498
-0.734305385,-1.088860921
-0.725918298,-1.346302676
-0.902938385,-1.337531809
-0.592163922,-1.328036556
-0.705899707,-1.155977461
-0.719404907,-1.218467436
-0.452065775,-1.173219208
-0.661961394,-1.252193072
-0.735685226,-1.323168624
-0.40045204,-1.463666823
-0.73793189,-1.493566693
-0.668958606,-1.046467557
-0.745834737,-1.287983942
-0.774859259,-1.221294515
-0.849413603,-1.204898099
-0.52117382,-1.11443713
-0.703501726,-1.212240708
-0.632278124,-1.285287659
-0.702273968,-1.199076728
